epoch,train_loss,val_loss,train_auc,val_auc,val_ap,is_best
1,0.4680453023130414,0.4326583967783064,0.8022473284481662,0.8404743953640457,0.8637943131937293,False
2,0.4250692206871807,0.42723333570345534,0.8422368489085222,0.8471354910219513,0.8700941815465566,False
3,0.41014062105121185,0.41735937598488093,0.8547181695801646,0.8523370873593121,0.8742690579381152,True
4,0.3944902281997708,0.4180825788781281,0.8669136173778009,0.8513777785901707,0.8734070435262222,False
5,0.3825824545028175,0.42320710350393625,0.8756613397084108,0.851448636624255,0.8739679742492902,False
6,0.37009584545384255,0.428624626541637,0.8842135108043218,0.8504489712591666,0.8741832890273995,False
