epoch,train_loss,val_loss,train_auc,val_auc,val_ap,is_best
1,0.46769003438886925,0.4379807443830979,0.8023002959034891,0.8344030125290438,0.8513434428264425,False
2,0.4273544350411356,0.42260793069894403,0.8404341284890069,0.8483510338941451,0.8671434908778104,False
3,0.4104359931999061,0.4233012048049747,0.854392905709342,0.8514860752125823,0.8706430717230087,False
4,0.3947188046108564,0.4135846299026649,0.8668004710487491,0.8574524648300249,0.8751088118018674,True
5,0.3823774760875376,0.41824681268936675,0.8759490395209537,0.8527879470649192,0.8721792608835578,False
6,0.36921814865336,0.4261650302647296,0.8848296604483001,0.8493747040011612,0.8702531608105022,False
7,0.3530862708716762,0.43660541401483627,0.8956082124733784,0.8471952826497801,0.8662557316463733,False
